ID da fila;ID do pedido;Data do pedido;Data de envio;Modo de envio;ID do cliente;Nome do cliente;Segmento;Cidade;Estado;País/Região;Região;ID do produto;Categoria;Sub-categoria;Nome do produto;Vendas;Quantidade;Desconto;Lucro
3844;MX-2020-105781;28/06/2020;02/07/2020;Classe padrão;DM-12700;Danilo Martins;Pequenas e Medias Empresas;Ciudad Juárez;Chihuahua;México;Norte;MÓV-CA-10001833;Móveis;Cadeiras;Novimex Banqueta, Vermelho;3508,48;4;0,2;701,28
3845;MX-2020-105781;28/06/2020;02/07/2020;Classe padrão;DM-12700;Danilo Martins;Pequenas e Medias Empresas;Ciudad Juárez;Chihuahua;México;Norte;MÓV-CA-10002699;Móveis;Cadeiras;Novimex Protetor de piso, Vermelho;600,96;2;0,2;-45,44
3846;MX-2020-140319;17/04/2020;20/04/2020;Primeira classe;LC-17290;Livia Carvalho;Pequenas e Medias Empresas;Puebla;Puebla;México;Norte;MAT-AC-10001364;Material de escritório;Eletrônicos;KitchenAid Micro-ondas, Vermelho;14481,6;7;0;3185
3847;MX-2020-140319;17/04/2020;20/04/2020;Primeira classe;LC-17290;Livia Carvalho;Pequenas e Medias Empresas;Puebla;Puebla;México;Norte;MAT-PA-10001824;Material de escritório;Papel;Eaton Cadernetas, Reciclado;364;4;0;21,6
3848;MX-2020-117450;14/05/2020;16/05/2020;Segunda classe;BG-11680;Bruna Gomes;Grande Empresa;Brasília;Distrito Federal;Brasil;Sul;MAT-AC-10002035;Material de escritório;Eletrônicos;Hoover Torradeira, Prata;1125,2;2;0;517,2
3849;MX-2020-117450;14/05/2020;16/05/2020;Segunda classe;BG-11680;Bruna Gomes;Grande Empresa;Brasília;Distrito Federal;Brasil;Sul;MAT-AR-10004374;Material de escritório;Arte;Sanford Canetas, Azul;296;4;0;108,8
3850;MX-2020-117450;14/05/2020;16/05/2020;Segunda classe;BG-11680;Bruna Gomes;Grande Empresa;Brasília;Distrito Federal;Brasil;Sul;TEC-AC-10004003;Tecnologia;Acessórios;SanDisk Roteador, Reciclado;1694,4;1;0;847,2
3851;MX-2020-133312;26/07/2020;29/07/2020;Primeira classe;LS-16690;Laura Sousa;Grande Empresa;Portmore;Saint Catherine;Jamaica;Caribe;MAT-MA-10002613;Material de escritório;Materiais;Kleencut Estilete, Azul;693;3;0;304,8
3852;MX-2020-133312;26/07/2020;29/07/2020;Primeira classe;LS-16690;Laura Sousa;Grande Empresa;Portmore;Saint Catherine;Jamaica;Caribe;MÓV-MÓ-10000338;Móveis;Móveis;Rubbermaid Caixa para correspondência, Embalagem multipack;840;5;0;67
3853;MX-2020-133312;26/07/2020;29/07/2020;Primeira classe;LS-16690;Laura Sousa;Grande Empresa;Portmore;Saint Catherine;Jamaica;Caribe;MAT-AC-10000039;Material de escritório;Eletrônicos;KitchenAid Moedor de café, Prata;949,6;2;0;37,6
3854;MX-2021-159667;25/11/2021;30/11/2021;Classe padrão;CS-12415;Carolina Silva;Varejo;Cidade do Panamá;Panamá;Panamá;Central;MAT-AR-10003992;Material de escritório;Armazenamento;Smead Carrinho bandeja, Metal;2039,52;4;0,4;203,52
3855;MX-2021-159667;25/11/2021;30/11/2021;Classe padrão;CS-12415;Carolina Silva;Varejo;Cidade do Panamá;Panamá;Panamá;Central;TEC-AC-10001565;Tecnologia;Acessórios;Logitech Mouse, Econômico;585,6;5;0,4;-254,4
3856;MX-2021-159667;25/11/2021;30/11/2021;Classe padrão;CS-12415;Carolina Silva;Varejo;Cidade do Panamá;Panamá;Panamá;Central;TEC-CO-10003064;Tecnologia;Copiadoras;Sharp Copiadora, Colorida;6721,0416;7;0,402;-4294,1584
3857;MX-2019-126522;25/12/2019;31/12/2019;Classe padrão;VD-21445;Vitór Dias;Grande Empresa;Chimaltenango;Chimaltenango;Guatemala;Central;MAT-PA-10002714;Material de escritório;Papel;Enermax Resma, Premium;949;5;0;408
3858;MX-2019-126522;25/12/2019;31/12/2019;Classe padrão;VD-21445;Vitór Dias;Grande Empresa;Chimaltenango;Chimaltenango;Guatemala;Central;MAT-AR-10002851;Material de escritório;Armazenamento;Tenex Carrinho bandeja, Tamanho real;4472;5;0;1475
3859;US-2020-122763;24/09/2020;28/09/2020;Classe padrão;NM-19165;Nicolas Martins;Varejo;Guanare;Portuguesa;Venezuela;Sul;MAT-MA-10001257;Material de escritório;Materiais;Kleencut Abridor de carta, Retangular;285,12;3;0,4;-28,68
3860;US-2020-122763;24/09/2020;28/09/2020;Classe padrão;NM-19165;Nicolas Martins;Varejo;Guanare;Portuguesa;Venezuela;Sul;MAT-AC-10000601;Material de escritório;Eletrônicos;Breville Micro-ondas, Vermelho;2413,68;2;0,4;-845,12
3861;US-2018-162460;10/06/2018;14/06/2018;Classe padrão;VD-21685;Vitoria Dias;Pequenas e Medias Empresas;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-FI-10003320;Material de escritório;Fichários;Ibico Divisórias, Reciclado;296,64;6;0,2;-26,16
3862;MX-2018-135594;17/12/2018;22/12/2018;Classe padrão;EC-14005;Evelyn Correia;Pequenas e Medias Empresas;Soyapango;San Salvador;El Salvador;Central;MAT-AC-10002057;Material de escritório;Eletrônicos;Cuisinart Forno, Prata;7187,2;2;0;3018,4
3863;MX-2020-122063;06/10/2020;11/10/2020;Classe padrão;CA-12505;Clara Araujo;Varejo;Cidade do México;Distrito Federal;México;Norte;MAT-FI-10001873;Material de escritório;Fichários;Avery Encadernadora, Durável;1006,8;3;0;140,4
3864;MX-2020-122063;06/10/2020;11/10/2020;Classe padrão;CA-12505;Clara Araujo;Varejo;Cidade do México;Distrito Federal;México;Norte;MÓV-MÓ-10004383;Móveis;Móveis;Eldon Moldura, Premium;3216,36;7;0,4;-1769,04
3865;MX-2020-122063;06/10/2020;11/10/2020;Classe padrão;CA-12505;Clara Araujo;Varejo;Cidade do México;Distrito Federal;México;Norte;MÓV-CA-10004117;Móveis;Cadeiras;HON Poltrona, Par;17150,56;7;0,2;3000,76
3866;US-2019-143994;20/03/2019;24/03/2019;Classe padrão;RG-19750;Rafaela Gomes;Varejo;Cidade do Panamá;Panamá;Panamá;Central;MAT-FI-10001099;Material de escritório;Fichários;Wilson Jones Pasta argolada, Transparente;99,84;2;0,4;-28,56
3867;MX-2020-105697;30/04/2020;02/05/2020;Primeira classe;IS-15280;Isabela Silva;Varejo;Managua;Managua;Nicarágua;Central;MÓV-CA-10002854;Móveis;Cadeiras;Novimex Protetor de piso, Preto;359,4;1;0;21,4
3868;MX-2020-105697;30/04/2020;02/05/2020;Primeira classe;IS-15280;Isabela Silva;Varejo;Managua;Managua;Nicarágua;Central;MAT-FI-10000841;Material de escritório;Fichários;Ibico Capa para fichário, Reciclado;186,8;2;0;9,2
3869;MX-2020-105697;30/04/2020;02/05/2020;Primeira classe;IS-15280;Isabela Silva;Varejo;Managua;Managua;Nicarágua;Central;MAT-AR-10000003;Material de escritório;Arte;Boston Marcadores de texto, Tamanhos variados;1323;9;0;356,4
3870;MX-2020-105697;30/04/2020;02/05/2020;Primeira classe;IS-15280;Isabela Silva;Varejo;Managua;Managua;Nicarágua;Central;MÓV-MÓ-10003663;Móveis;Móveis;Advantus Lâmpada, Preto;401,4;3;0;112,2
3871;MX-2019-141320;21/06/2019;26/06/2019;Classe padrão;GC-14560;Gabrielly Costa;Grande Empresa;La Ceiba;Atlántida;Honduras;Central;MÓV-CA-10002904;Móveis;Cadeiras;Harbour Creations Cadeira de praia, Ajustável;1538,64;6;0,4;25,44
3872;MX-2019-141320;21/06/2019;26/06/2019;Classe padrão;GC-14560;Gabrielly Costa;Grande Empresa;La Ceiba;Atlántida;Honduras;Central;MAT-FI-10003394;Material de escritório;Fichários;Avery Divisórias, Transparente;69,48;3;0,4;-3,72
3873;MX-2019-141320;21/06/2019;26/06/2019;Classe padrão;GC-14560;Gabrielly Costa;Grande Empresa;La Ceiba;Atlántida;Honduras;Central;MAT-MA-10002131;Material de escritório;Materiais;Stiletto Abridor de carta, Retangular;601,92;6;0,4;29,52
3874;MX-2018-134705;05/05/2018;09/05/2018;Classe padrão;YB-21865;Yasmin Barros;Varejo;Mejicanos;San Salvador;El Salvador;Central;MÓV-ME-10000014;Móveis;Mesas;HON Mesa de madeira, Preto;28337,6;10;0,2;353,6
3875;US-2018-112984;08/10/2018;10/10/2018;Segunda classe;BG-11710;Bruna Goncalves;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-FI-10004625;Material de escritório;Fichários;Acco Reforço para fichário, Durável;130,56;4;0,4;-17,44
3876;MX-2018-106523;13/12/2018;14/12/2018;Primeira classe;VC-21670;Vitoria Cunha;Varejo;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MÓV-CA-10002867;Móveis;Cadeiras;HON Cadeira dobrável, Par;2231,2;5;0,2;167,2
3877;MX-2020-130260;18/04/2020;22/04/2020;Classe padrão;LG-17710;Luís Gomes;Varejo;Soyapango;San Salvador;El Salvador;Central;MAT-ET-10001152;Material de escritório;Etiquetas;Smead Etiquetas removíveis, Vermelho;68,8;1;0;19,2
3878;MX-2020-130260;18/04/2020;22/04/2020;Classe padrão;LG-17710;Luís Gomes;Varejo;Soyapango;San Salvador;El Salvador;Central;MAT-ET-10001029;Material de escritório;Etiquetas;Avery Etiquetas removíveis, Ajustável;172,8;3;0;16,8
3879;MX-2020-130260;18/04/2020;22/04/2020;Classe padrão;LG-17710;Luís Gomes;Varejo;Soyapango;San Salvador;El Salvador;Central;TEC-AC-10001382;Tecnologia;Acessórios;Enermax Teclado, Programável;1699,2;3;0;152,4
3880;MX-2018-145989;13/04/2018;18/04/2018;Classe padrão;BC-11620;Bruna Cavalcanti;Varejo;Manzanillo;Granma;Cuba;Caribe;MAT-EN-10004688;Material de escritório;Envelopes;Ames Malote, Prata;2217,6;7;0;841,4
3881;MX-2021-135188;09/09/2021;13/09/2021;Segunda classe;IC-15415;Isabelle Cavalcanti;Varejo;Mixco;Guatemala;Guatemala;Central;MAT-FI-10002195;Material de escritório;Fichários;Acco Pasta argolada, Durável;777;7;0;387,8
3882;MX-2021-135188;09/09/2021;13/09/2021;Segunda classe;IC-15415;Isabelle Cavalcanti;Varejo;Mixco;Guatemala;Guatemala;Central;TEC-TE-10000348;Tecnologia;Telefones;Cisco Caixa de som, Tamanho real;2444,8;2;0;757,6
3883;MX-2021-135188;09/09/2021;13/09/2021;Segunda classe;IC-15415;Isabelle Cavalcanti;Varejo;Mixco;Guatemala;Guatemala;Central;TEC-CO-10001022;Tecnologia;Copiadoras;Brother Copiadora para uso pessoal, Par;950,6948;1;0,002;217,0948
3884;MX-2020-117702;24/04/2020;01/05/2020;Classe padrão;VF-21295;Vinícius Ferreira;Varejo;Managua;Managua;Nicarágua;Central;MAT-CO-10001674;Material de escritório;Colchetes;Stockwell Alfinetes, Tamanhos variados;315,2;4;0;40,8
3885;MX-2020-117702;24/04/2020;01/05/2020;Classe padrão;VF-21295;Vinícius Ferreira;Varejo;Managua;Managua;Nicarágua;Central;TEC-TE-10000200;Tecnologia;Telefones;Apple Carregador, Tamanho real;12750;3;0;1785
3886;US-2020-111871;07/03/2020;09/03/2020;Segunda classe;IC-15325;Isabella Cavalcanti;Grande Empresa;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;TEC-CO-10001622;Tecnologia;Copiadoras;Canon Fax, Colorida;1701,4956;1;0,202;-430,7044
3887;US-2020-111871;07/03/2020;09/03/2020;Segunda classe;IC-15325;Isabella Cavalcanti;Grande Empresa;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-PA-10001844;Material de escritório;Papel;Green Bar Papel de pergaminho, Multicolorido;192,96;2;0,2;28,56
3888;US-2020-111871;07/03/2020;09/03/2020;Segunda classe;IC-15325;Isabella Cavalcanti;Grande Empresa;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-EN-10003491;Material de escritório;Envelopes;GlobeWeis Malote, Vermelho;273,92;1;0,2;-41,28
3889;US-2021-164476;26/12/2021;30/12/2021;Classe padrão;LB-17875;Luiza Barros;Pequenas e Medias Empresas;David;Chiriquí;Panamá;Central;MAT-ET-10002242;Material de escritório;Etiquetas;Avery Etiquetas para organização de pastas, Vermelho;107,28;3;0,4;-9,12
3890;US-2021-164476;26/12/2021;30/12/2021;Classe padrão;LB-17875;Luiza Barros;Pequenas e Medias Empresas;David;Chiriquí;Panamá;Central;MAT-CO-10002105;Material de escritório;Colchetes;OIC Clips de papel, Metal;116,4;2;0,4;-37,2
3891;US-2021-164476;26/12/2021;30/12/2021;Classe padrão;LB-17875;Luiza Barros;Pequenas e Medias Empresas;David;Chiriquí;Panamá;Central;TEC-AC-10003597;Tecnologia;Acessórios;Belkin Roteador, Reciclado;5131,2;5;0,4;-3420,8
3892;MX-2021-127467;06/03/2021;12/03/2021;Classe padrão;NL-19270;Nicole Lima;Grande Empresa;Managua;Managua;Nicarágua;Central;MÓV-ES-10002291;Móveis;Estantes;Dania Estante, Preto;2458,8;3;0;442,2
3893;MX-2021-127467;06/03/2021;12/03/2021;Classe padrão;NL-19270;Nicole Lima;Grande Empresa;Managua;Managua;Nicarágua;Central;MÓV-MÓ-10004377;Móveis;Móveis;Eldon Porta retrato, Embalagem multipack;775,6;2;0;30,8
3894;MX-2021-127467;06/03/2021;12/03/2021;Classe padrão;NL-19270;Nicole Lima;Grande Empresa;Managua;Managua;Nicarágua;Central;MAT-FI-10001495;Material de escritório;Fichários;Avery Capa para fichário, Reciclado;228,6;3;0;107,4
3895;MX-2020-130267;02/11/2020;07/11/2020;Classe padrão;BC-11620;Bruna Cavalcanti;Varejo;Villa Canales;Guatemala;Guatemala;Central;MÓV-MÓ-10002372;Móveis;Móveis;Deflect-O Peso de porta, Durável;546,4;2;0;245,6
3896;MX-2020-169194;23/07/2020;28/07/2020;Classe padrão;VS-21115;Victor Souza;Grande Empresa;Mexicali;Baixa Califórnia;México;Norte;MÓV-CA-10004178;Móveis;Cadeiras;Harbour Creations Cadeira de balanço, Preto;1543,04;2;0,2;154,24
3897;MX-2019-131058;17/03/2019;19/03/2019;Segunda classe;JB-15940;Julieta Barbosa;Pequenas e Medias Empresas;Managua;Managua;Nicarágua;Central;MAT-EN-10004248;Material de escritório;Envelopes;GlobeWeis Envelope com fecho, Prata;574;7;0;280
3898;MX-2019-131058;17/03/2019;19/03/2019;Segunda classe;JB-15940;Julieta Barbosa;Pequenas e Medias Empresas;Managua;Managua;Nicarágua;Central;TEC-AC-10004490;Tecnologia;Acessórios;Enermax Roteador, Reciclado;3415,2;2;0;136,4
3899;MX-2021-143637;29/12/2021;03/01/2022;Classe padrão;LC-16960;Leonardo Correia;Pequenas e Medias Empresas;Melchor Ocampo;México;México;Norte;MÓV-ES-10000632;Móveis;Estantes;Ikea Conjunto de pratelheiras, Tradicional;908,48;1;0,2;90,68
3900;MX-2019-119144;01/11/2019;06/11/2019;Classe padrão;GC-15025;Gustavo Cunha;Varejo;Eunápolis;Bahia;Brasil;Sul;MAT-CO-10001604;Material de escritório;Colchetes;Accos Alfinetes, Metal;683,2;7;0;341,6
3901;US-2020-143644;31/10/2020;05/11/2020;Classe padrão;BC-10960;Beatrice Correia;Varejo;San Pedro Sula;Cortés;Honduras;Central;MAT-PA-10003685;Material de escritório;Papel;Enermax Cadernetas, Multicolorido;204,84;3;0,4;-6,96
3902;US-2021-154487;20/12/2021;24/12/2021;Classe padrão;BB-11470;Breno Barbosa;Grande Empresa;Monterrey;Novo Leão;México;Norte;MÓV-MÓ-10004076;Móveis;Móveis;Eldon Peso de porta, Durável;1321,32;7;0,4;-22,68
3903;US-2021-154487;20/12/2021;24/12/2021;Classe padrão;BB-11470;Breno Barbosa;Grande Empresa;Monterrey;Novo Leão;México;Norte;MAT-AC-10002466;Material de escritório;Eletrônicos;Cuisinart Forno, Preto;25093,6;7;0;4265,8
3904;MX-2020-143714;17/12/2020;21/12/2020;Classe padrão;LA-17380;Luan Azevedo;Grande Empresa;Consolación del Sur;Pinar del Rio;Cuba;Caribe;MAT-PA-10004538;Material de escritório;Papel;Eaton Caderno, Multicolorido;933;5;0;121
3905;MX-2018-103898;05/11/2018;09/11/2018;Classe padrão;EC-13165;Eduarda Carvalho;Grande Empresa;São Paulo;São Paulo;Brasil;Sul;MAT-EN-10000386;Material de escritório;Envelopes;Jiffy Envelope profissional, Prata;367,2;3;0;25,2
3906;MX-2018-103898;05/11/2018;09/11/2018;Classe padrão;EC-13165;Eduarda Carvalho;Grande Empresa;São Paulo;São Paulo;Brasil;Sul;MAT-CO-10003733;Material de escritório;Colchetes;Stockwell Grampos, Tamanhos variados;209,6;4;0;96
3907;MX-2020-155481;20/02/2020;27/02/2020;Classe padrão;PP-19540;Pedro Pinto;Grande Empresa;Soyapango;San Salvador;El Salvador;Central;MAT-MA-10004043;Material de escritório;Materiais;Kleencut Tesouras, Industrial;967,8;3;0;309,6
3908;MX-2020-155481;20/02/2020;27/02/2020;Classe padrão;PP-19540;Pedro Pinto;Grande Empresa;Soyapango;San Salvador;El Salvador;Central;MAT-FI-10001935;Material de escritório;Fichários;Acco Divisórias, Econômico;343,2;6;0;92,4
3909;MX-2020-166989;31/12/2020;05/01/2021;Classe padrão;TF-20860;Thaís Fernandes;Grande Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-FI-10004780;Material de escritório;Fichários;Ibico Pasta argolada, Econômico;247,68;3;0,2;52,08
3910;US-2019-106600;03/10/2019;08/10/2019;Classe padrão;AC-10285;Alice Carvalho;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;MÓV-CA-10002384;Móveis;Cadeiras;HON Cadeira de praia, Preto;341,76;2;0,4;-85,44
3911;US-2021-132913;16/06/2021;20/06/2021;Classe padrão;LF-17695;Luis Fernandes;Varejo;Resistencia;Chaco;Argentina;Sul;MAT-PA-10004538;Material de escritório;Papel;Eaton Caderno, Multicolorido;1007,64;9;0,4;-453,96
3912;MX-2019-103261;11/11/2019;15/11/2019;Classe padrão;KL-16180;Kai Lima;Varejo;San Salvador;San Salvador;El Salvador;Central;MAT-FI-10000154;Material de escritório;Fichários;Wilson Jones Encadernadora, Transparente;1614;5;0;355
3913;US-2021-126879;30/10/2021;05/11/2021;Classe padrão;GM-14470;Gabriela Martins;Varejo;San Pedro Sula;Cortés;Honduras;Central;MÓV-CA-10001262;Móveis;Cadeiras;Novimex Protetor de piso, Ajustável;1647,24;7;0,4;-797,16
3914;MX-2021-120782;17/11/2021;24/11/2021;Classe padrão;EP-13885;Estevan Pereira;Pequenas e Medias Empresas;Cúcuta;Norte de Santander;Colômbia;Sul;MAT-CO-10000763;Material de escritório;Colchetes;Accos Percevejo niquelado, Embalagem tipo bulk;456;5;0;91
3915;MX-2021-109064;13/08/2021;20/08/2021;Classe padrão;AB-10255;Alice Barbosa;Pequenas e Medias Empresas;Holguín;Holguín;Cuba;Caribe;TEC-TE-10002177;Tecnologia;Telefones;Samsung Smart Phone, Embalagem tipo bulk;822,2;1;0;180,8
3916;MX-2021-109064;13/08/2021;20/08/2021;Classe padrão;AB-10255;Alice Barbosa;Pequenas e Medias Empresas;Holguín;Holguín;Cuba;Caribe;MAT-EN-10000583;Material de escritório;Envelopes;GlobeWeis Envelope profissional, Reciclado;430,4;4;0;103,2
3917;MX-2021-109064;13/08/2021;20/08/2021;Classe padrão;AB-10255;Alice Barbosa;Pequenas e Medias Empresas;Holguín;Holguín;Cuba;Caribe;TEC-AC-10000042;Tecnologia;Acessórios;Enermax Pen drive, Durável;1669,2;6;0;199,2
3918;MX-2021-109064;13/08/2021;20/08/2021;Classe padrão;AB-10255;Alice Barbosa;Pequenas e Medias Empresas;Holguín;Holguín;Cuba;Caribe;MAT-AC-10000766;Material de escritório;Eletrônicos;Breville Forno, Vermelho;14974,4;4;0;2994,4
3919;MX-2020-153318;21/05/2020;28/05/2020;Classe padrão;AC-10690;André Cunha;Grande Empresa;Reynosa;Tamaulipas;México;Norte;MAT-FI-10002494;Material de escritório;Fichários;Cardinal Encadernadora, Transparente;328,2;1;0;91,8
3920;MX-2018-122644;30/11/2018;02/12/2018;Segunda classe;VO-21535;Vitór Oliveira;Pequenas e Medias Empresas;Lima;Lima;Peru;Sul;MAT-AR-10003045;Material de escritório;Armazenamento;Smead Bandejas, Azul;1357,44;7;0,4;90,44
3921;MX-2018-155299;24/12/2018;26/12/2018;Segunda classe;BG-11275;Bianca Gomes;Grande Empresa;La Romana;La Romana;República Dominicana;Caribe;MAT-ET-10002680;Material de escritório;Etiquetas;Novimex Etiquetas jurídicas, Branco;279,2;5;0,2;10,2
3922;MX-2018-155299;24/12/2018;26/12/2018;Segunda classe;BG-11275;Bianca Gomes;Grande Empresa;La Romana;La Romana;República Dominicana;Caribe;MÓV-ES-10004190;Móveis;Estantes;Ikea Conjunto de pratelheiras, Preto;686,76;1;0,4;11,36
3923;MX-2018-155299;24/12/2018;26/12/2018;Segunda classe;BG-11275;Bianca Gomes;Grande Empresa;La Romana;La Romana;República Dominicana;Caribe;MÓV-CA-10003933;Móveis;Cadeiras;Harbour Creations Poltrona, Preto;7538,88;3;0,2;1036,08
3924;MX-2018-155299;24/12/2018;26/12/2018;Segunda classe;BG-11275;Bianca Gomes;Grande Empresa;La Romana;La Romana;República Dominicana;Caribe;MAT-AC-10000611;Material de escritório;Eletrônicos;Cuisinart Moedor de café, Preto;405,76;2;0,2;-30,64
3925;MX-2018-155299;24/12/2018;26/12/2018;Segunda classe;BG-11275;Bianca Gomes;Grande Empresa;La Romana;La Romana;República Dominicana;Caribe;MAT-EN-10002680;Material de escritório;Envelopes;Cameo Envelope kraft, Vermelho;325,76;2;0,2;-41,04
3926;MX-2018-155299;24/12/2018;26/12/2018;Segunda classe;BG-11275;Bianca Gomes;Grande Empresa;La Romana;La Romana;República Dominicana;Caribe;MAT-CO-10001655;Material de escritório;Colchetes;Accos Elásticos, Tamanhos variados;150,72;2;0,2;26,32
3927;MX-2018-144680;18/10/2018;22/10/2018;Classe padrão;JC-16060;Júlio Cavalcanti;Varejo;Pinar del Rio;Pinar del Rio;Cuba;Caribe;MÓV-ES-10000086;Móveis;Estantes;Bush Conjunto de pratelheiras, Metal;3414,6;3;0;1058,4
3928;US-2021-102435;17/06/2021;20/06/2021;Primeira classe;MS-19045;Miguel Souza;Pequenas e Medias Empresas;David;Chiriquí;Panamá;Central;MAT-AR-10003008;Material de escritório;Arte;BIC Tela, Azul;429,6;2;0,4;-164,8
3929;US-2021-102435;17/06/2021;20/06/2021;Primeira classe;MS-19045;Miguel Souza;Pequenas e Medias Empresas;David;Chiriquí;Panamá;Central;MAT-AR-10000604;Material de escritório;Armazenamento;Eldon Carrinho bandeja, Azul;2557,8;5;0,4;-299,2
3930;US-2021-102435;17/06/2021;20/06/2021;Primeira classe;MS-19045;Miguel Souza;Pequenas e Medias Empresas;David;Chiriquí;Panamá;Central;MAT-AR-10000124;Material de escritório;Armazenamento;Eldon Bandejas, Industrial;581,4;3;0,4;28,8
3931;US-2021-102435;17/06/2021;20/06/2021;Primeira classe;MS-19045;Miguel Souza;Pequenas e Medias Empresas;David;Chiriquí;Panamá;Central;MAT-AC-10003736;Material de escritório;Eletrônicos;Cuisinart Torradeira, Branco;825,6;4;0,4;123,2
3932;US-2021-102435;17/06/2021;20/06/2021;Primeira classe;MS-19045;Miguel Souza;Pequenas e Medias Empresas;David;Chiriquí;Panamá;Central;MAT-AC-10002280;Material de escritório;Eletrônicos;Hamilton Beach Micro-ondas, Branco;4490,4;4;0,4;-1647,2
3933;US-2021-102435;17/06/2021;20/06/2021;Primeira classe;MS-19045;Miguel Souza;Pequenas e Medias Empresas;David;Chiriquí;Panamá;Central;MAT-EN-10003050;Material de escritório;Envelopes;Ames Fita dupla face, Prata;253,08;3;0,4;-88,92
3934;MX-2020-139430;27/09/2020;01/10/2020;Classe padrão;AC-10750;Anna Costa;Varejo;Chihuahua;Chihuahua;México;Norte;TEC-TE-10002270;Tecnologia;Telefones;Nokia Smart Phone, Tamanhos variados;1680;2;0;487,2
3935;MX-2020-139430;27/09/2020;01/10/2020;Classe padrão;AC-10750;Anna Costa;Varejo;Chihuahua;Chihuahua;México;Norte;TEC-AC-10002900;Tecnologia;Acessórios;SanDisk Cartão de memória, Durável;3003,2;4;0;1050,4
